record_id,category,label,decision,reason,city,budget_level,strictness,amount,recommended_min,recommended_max,teacher_budget_total,target_min,target_max,request_budget_status,teacher_budget_status,candidate_high_ratio,candidate_reach_amount,food_pois
v3_request_407486,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,深圳,premium,soft,17800,14900,20600,17735,13400,19900,ok,ok,1.2424,True,40
v3_request_407447,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,杭州,comfortable,soft,8300,8300,11100,7382,5800,9100,ok,ok,1.4636,True,33
v3_request_407481,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,成都,comfortable,soft,11100,11100,15200,7800,7800,12200,ok,ok,1.4025,True,38
v3_request_409502,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,北京,comfortable,soft,12000,8900,12000,8590,8400,13200,ok,ok,1.6049,True,39
v3_request_407500,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,成都,comfortable,soft,22300,22300,30600,17756,15600,24500,ok,ok,1.689,True,40
v3_request_407505,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,广州,comfortable,soft,12200,12200,16300,9198,8500,13400,ok,ok,1.1848,True,40
v3_request_407492,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,广州,limited,soft,5200,5200,6600,4772,3700,5500,ok,ok,1.9873,True,30
v3_request_407507,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,郑州,limited,soft,2000,2000,2600,1996,1400,2100,ok,ok,1.761,True,37
v3_request_407511,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,泉州,comfortable,soft,7300,5500,7300,5214,5100,8000,ok,ok,1.0378,True,34
v3_request_407509,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,天津,limited,hard,2100,2100,2600,1946,1500,2100,ok,ok,1.6381,True,26
v3_request_407514,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,成都,limited,soft,2000,1500,2000,1404,1400,2100,ok,ok,1.442,True,27
v3_request_408512,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,天津,limited,soft,1400,1400,1700,1161,1000,1500,ok,ok,1.2336,True,26
v3_request_407510,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,上海,standard,soft,2700,2700,3500,2028,1600,2800,ok,ok,1.7,True,28
v3_request_408508,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,北京,limited,soft,4700,4700,6100,4728,3400,4900,ok,ok,4.0149,True,32
v3_request_407503,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,苏州,comfortable,soft,1700,1700,2400,1272,1200,1900,ok,ok,1.6,True,28
v3_request_408517,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,沈阳,standard,hard,1600,1600,2000,1172,1000,1600,ok,ok,1.13,True,24
v3_request_407516,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,福州,limited,soft,2700,2700,3200,1920,1900,2800,ok,ok,1.5874,True,26
v3_request_407518,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,沈阳,standard,soft,6300,6300,7900,4738,3800,6600,ok,ok,1.6405,True,30
v3_request_407513,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,青岛,comfortable,soft,10800,10800,14000,9336,7600,11900,ok,ok,1.2681,True,31
v3_request_407519,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,长沙,standard,soft,6700,6700,9000,5540,4000,7000,ok,ok,1.3015,True,27
v3_request_408515,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,南京,standard,soft,5400,5400,7300,3575,3200,5700,ok,ok,1.55,True,30
v3_request_407522,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,北京,limited,hard,2500,2200,2500,2101,1800,2500,ok,ok,2.38,True,26
v3_request_408532,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,上海,comfortable,soft,5400,4000,5400,5124,3800,5900,ok,ok,1.52,True,29
v3_request_407530,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,长沙,standard,soft,4400,4400,5900,2670,2600,4600,ok,ok,1.1927,True,35
v3_request_407533,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,上海,limited,hard,3900,3200,3900,3710,2800,3900,ok,ok,1.5836,True,23
v3_request_408528,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,北京,standard,soft,9800,9800,12900,9782,5900,10300,ok,ok,2.2471,True,30
v3_request_407521,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,天津,standard,soft,4700,4000,5400,3868,2800,4900,ok,ok,1.0,True,28
v3_request_407506,repair_teacher_regen,需重生成 teacher,repair,请求预算符合新分档，但 teacher 预算低于目标区间，需要重生成 teacher。,上海,standard,soft,4800,3500,4800,2786,2900,5000,ok,below,1.1642,True,26
v3_request_409536,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,重庆,limited,soft,2700,2700,3400,2246,1900,2800,ok,ok,1.3111,True,24
v3_request_407539,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,苏州,limited,hard,5500,4300,5500,4200,4000,5500,ok,ok,1.3385,True,25
v3_request_408525,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,三亚,comfortable,soft,5100,5100,6300,3634,3600,5600,ok,ok,1.6786,True,32
v3_request_409535,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,洛阳,limited,soft,5400,4500,5400,5382,3900,5700,ok,ok,1.137,True,22
v3_request_407543,nonbudget_only,仅适合非预算 SFT,nonbudget_only,strictness=none，无预算目标区间；可保留作 schema/grounding，预算训练不使用。,福州,limited,none,3800,3800,5000,2816,0,0,ok,no_budget_policy,1.9311,True,35
v3_request_408524,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,扬州,comfortable,soft,6300,4600,6300,5428,4400,6900,ok,ok,1.2644,True,33
v3_request_408541,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,大理,comfortable,soft,5700,5700,7600,4086,4000,6300,ok,ok,1.0804,True,37
v3_request_407545,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,三亚,limited,hard,2600,2600,3200,2565,1900,2600,ok,ok,2.0442,True,34
v3_request_407542,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,北京,limited,soft,2300,2300,2800,2005,1700,2400,ok,ok,3.2374,True,26
v3_request_407527,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,广州,comfortable,soft,21200,15600,21200,15280,14800,23300,ok,ok,1.1179,True,31
v3_request_407540,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,杭州,standard,soft,3900,3900,5100,2300,2300,4100,ok,ok,1.0246,True,24
v3_request_407526,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,昆明,limited,soft,7200,7200,8500,6292,5200,7600,ok,ok,1.8153,True,34
v3_request_407544,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,北京,standard,soft,3900,3100,3900,2333,2300,4100,ok,ok,2.0333,True,24
v3_request_407551,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,桂林,limited,hard,2500,2100,2800,1835,1800,2500,ok,ok,1.6172,True,33
v3_request_407552,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,上海,limited,soft,2100,1900,2300,1542,1500,2200,ok,ok,2.0486,True,23
v3_request_407550,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,宁波,limited,soft,2500,2500,2900,2076,1800,2600,ok,ok,2.0,True,32
v3_request_407538,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,上海,limited,soft,7100,5700,7100,5588,5100,7500,ok,ok,1.6932,True,28
v3_request_409554,nonbudget_only,仅适合非预算 SFT,nonbudget_only,strictness=none，无预算目标区间；可保留作 schema/grounding，预算训练不使用。,厦门,premium,none,14400,14400,20700,5392,0,0,ok,no_budget_policy,1.221,True,34
v3_request_407558,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,张家界,limited,soft,2500,2200,2800,2100,1800,2600,ok,ok,1.1656,True,28
v3_request_407549,repair_teacher_regen,需重生成 teacher,repair,请求预算符合新分档，但 teacher 预算低于目标区间，需要重生成 teacher。,青岛,comfortable,soft,12100,8900,12100,8060,8500,13300,ok,below,1.1319,True,31
v3_request_407555,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,宁波,standard,soft,4600,4600,5900,4600,2800,4800,ok,ok,1.4148,True,25
v3_request_407561,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,大连,standard,soft,3500,3000,4000,3170,2100,3700,ok,ok,1.5046,True,24
v3_request_407562,nonbudget_only,仅适合非预算 SFT,nonbudget_only,strictness=none，无预算目标区间；可保留作 schema/grounding，预算训练不使用。,上海,standard,none,4600,4000,5300,3662,0,0,ok,no_budget_policy,1.323,True,21
v3_request_407548,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,长沙,standard,soft,6600,6600,8300,4017,4000,6900,ok,ok,1.0633,True,38
v3_request_407531,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,厦门,comfortable,soft,4800,3500,4800,4664,3400,5300,ok,ok,1.195,True,31
v3_request_407567,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,深圳,limited,hard,3200,2500,3200,2468,2300,3200,ok,ok,1.2944,True,30
v3_request_407563,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,哈尔滨,standard,soft,4400,4400,5900,2636,2600,4600,ok,ok,1.0482,True,28
v3_request_407569,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,北京,limited,soft,2300,1900,2300,1854,1700,2400,ok,ok,2.6948,True,26
v3_request_407553,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,上海,limited,soft,7600,6200,7600,7529,5500,8000,ok,ok,1.5571,True,30
v3_request_407546,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,长沙,limited,soft,7500,5800,7500,5952,5400,7900,ok,ok,1.3515,True,38
v3_request_407573,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,深圳,standard,soft,2500,2500,3300,1604,1500,2600,ok,ok,1.132,True,25
v3_request_408556,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,洛阳,comfortable,soft,3300,3300,4400,2326,2300,3600,ok,ok,1.2255,True,26
v3_request_407560,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,苏州,comfortable,soft,2600,1900,2600,2071,1800,2900,ok,ok,1.4588,True,30
v3_request_407579,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,大连,standard,soft,2400,2400,3000,2050,1400,2500,ok,ok,1.8433,True,24
v3_request_407566,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,长沙,comfortable,soft,3200,3200,4500,2220,2200,3500,ok,ok,1.6769,True,40
v3_request_408572,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,沈阳,standard,soft,7000,7000,9100,6932,4200,7400,ok,ok,1.666,True,30
v3_request_407583,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,广州,limited,soft,3700,3500,3900,3030,2700,3900,ok,ok,1.3105,True,32
v3_request_407584,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,苏州,limited,soft,7900,7000,8900,7908,5700,8300,ok,ok,1.5076,True,30
v3_request_407581,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,珠海,comfortable,soft,5300,4400,6200,5108,3700,5800,ok,ok,1.5585,True,30
v3_request_407557,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,天津,comfortable,soft,9400,8000,10800,8638,6600,10300,ok,ok,1.1896,True,32
v3_request_407588,nonbudget_only,仅适合非预算 SFT,nonbudget_only,strictness=none，无预算目标区间；可保留作 schema/grounding，预算训练不使用。,哈尔滨,limited,none,1900,1800,2100,1297,0,0,ok,no_budget_policy,1.3632,True,29
v3_request_408589,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,桂林,limited,hard,6300,5000,6300,4627,4500,6300,ok,ok,1.0837,True,26
v3_request_407585,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,珠海,standard,soft,9700,8300,11100,7292,5800,10200,ok,ok,1.1072,True,28
v3_request_407574,nonbudget_only,仅适合非预算 SFT,nonbudget_only,strictness=none，无预算目标区间；可保留作 schema/grounding，预算训练不使用。,长沙,comfortable,none,11400,9500,13300,8992,0,0,ok,no_budget_policy,1.2461,True,37
v3_request_407592,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,深圳,comfortable,soft,3400,2700,3400,2439,2400,3700,ok,ok,1.0721,True,33
v3_request_407595,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,丽江,limited,hard,4500,3500,4500,4371,3200,4500,ok,ok,1.2953,True,34
v3_request_407575,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,厦门,comfortable,soft,8900,8900,12100,6492,6200,9800,ok,ok,1.391,True,31
v3_request_408593,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,昆明,comfortable,soft,18500,13800,18500,13070,13000,20400,ok,ok,1.0459,True,31
v3_request_407582,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,南京,comfortable,soft,21600,18400,24700,22045,15100,23800,ok,ok,1.635,True,40
v3_request_407591,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,长沙,comfortable,soft,1900,1900,2600,1818,1300,2100,ok,ok,1.5437,True,37
v3_request_408594,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,苏州,comfortable,soft,26600,26600,36100,25892,18600,29300,ok,ok,1.6101,True,37
v3_request_407597,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,广州,luxury,soft,29300,24700,33900,29300,22000,34600,ok,ok,1.0494,True,40
v3_request_407580,nonbudget_only,仅适合非预算 SFT,nonbudget_only,strictness=none，无预算目标区间；可保留作 schema/grounding，预算训练不使用。,哈尔滨,comfortable,none,9100,7700,10500,4404,0,0,ok,no_budget_policy,1.0273,True,36
v3_request_407602,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,上海,premium,soft,14600,12000,17200,11072,11000,16400,ok,ok,1.3136,True,40
v3_request_407596,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,福州,limited,soft,3600,3600,4500,2646,2600,3800,ok,ok,1.7583,True,33
v3_request_407571,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,杭州,luxury,soft,16300,16300,23200,12388,12200,19200,ok,ok,1.747,True,38
v3_request_407598,nonbudget_only,仅适合非预算 SFT,nonbudget_only,strictness=none，无预算目标区间；可保留作 schema/grounding，预算训练不使用。,南京,standard,none,2000,2000,2600,969,0,0,ok,no_budget_policy,1.1985,True,22
v3_request_407600,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,苏州,luxury,soft,13500,11400,15600,10730,10100,15900,ok,ok,1.1016,True,40
v3_request_407604,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,苏州,comfortable,soft,3200,3200,4500,2296,2200,3500,ok,ok,2.1644,True,30
v3_request_407590,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,杭州,limited,soft,8300,6900,8300,6619,6000,8700,ok,ok,1.0731,True,34
v3_request_407599,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,泉州,comfortable,soft,4100,2900,4100,4030,2900,4500,ok,ok,1.2093,True,33
v3_request_408603,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,北京,standard,soft,7200,7200,9100,6739,4300,7600,ok,ok,2.1203,True,30
v3_request_407608,nonbudget_only,仅适合非预算 SFT,nonbudget_only,strictness=none，无预算目标区间；可保留作 schema/grounding，预算训练不使用。,重庆,standard,none,5200,4600,5800,3054,0,0,ok,no_budget_policy,0.7958,False,29
v3_request_407609,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,郑州,comfortable,soft,2600,2100,2600,1878,1800,2900,ok,ok,1.2965,True,40
v3_request_407613,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,泉州,standard,soft,7800,7800,10500,6588,4700,8200,ok,ok,1.1031,True,33
v3_request_407615,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,北京,limited,soft,3100,2400,3100,2218,2200,3300,ok,ok,3.1139,True,32
v3_request_408619,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,郑州,standard,soft,3400,3400,4400,2584,2000,3600,ok,ok,1.1776,True,26
v3_request_407601,nonbudget_only,仅适合非预算 SFT,nonbudget_only,strictness=none，无预算目标区间；可保留作 schema/grounding，预算训练不使用。,丽江,limited,none,2800,2600,2900,2813,0,0,ok,no_budget_policy,0.9568,False,27
v3_request_407622,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,北京,standard,soft,2000,1600,2000,1504,1200,2100,ok,ok,1.8295,True,24
v3_request_407614,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,宁波,comfortable,soft,2300,2000,2600,2282,1600,2500,ok,ok,1.6683,True,33
v3_request_407587,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,南京,limited,soft,8100,7300,8900,7196,5800,8500,ok,ok,1.016,True,24
v3_request_407620,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,青岛,limited,hard,7100,7100,8700,5828,5100,7100,ok,ok,1.2108,True,23
v3_request_407621,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,深圳,premium,soft,7700,7700,11200,7684,5800,8600,ok,ok,1.319,True,40
v3_request_407628,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,深圳,limited,hard,2300,1900,2300,1702,1700,2300,ok,ok,1.2922,True,28
v3_request_408610,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,哈尔滨,comfortable,soft,31500,23700,31500,31500,22000,34600,ok,ok,1.1443,True,34
v3_request_408625,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,杭州,limited,soft,8500,7800,9200,6160,6100,8900,ok,ok,1.8062,True,34
v3_request_407624,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,深圳,limited,soft,12900,10600,12900,9425,9300,13500,ok,ok,1.1876,True,30
v3_request_408623,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,北京,standard,soft,9200,9200,11700,9205,5500,9700,ok,ok,1.9721,True,30
v3_request_407607,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,丽江,comfortable,soft,9500,8000,10900,7957,6600,10400,ok,ok,1.1962,True,31
v3_request_407626,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,长沙,standard,hard,6400,5500,7200,4028,3800,6400,ok,ok,1.0856,True,35
v3_request_408627,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,上海,limited,hard,3700,3000,3700,2736,2700,3700,ok,ok,1.7232,True,23
v3_request_407634,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,杭州,luxury,soft,14600,14600,19800,14591,11000,17200,ok,ok,1.5412,True,35
v3_request_407630,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,广州,comfortable,soft,7700,7700,10400,5438,5400,8500,ok,ok,1.5753,True,31
v3_request_407606,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,深圳,comfortable,soft,13500,11400,15600,13412,9400,14900,ok,ok,1.2676,True,40
v3_request_408641,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,长沙,standard,soft,2700,2300,3100,1610,1600,2800,ok,ok,1.1022,True,27
v3_request_408617,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,西安,comfortable,soft,4100,4100,5500,2942,2900,4500,ok,ok,1.3468,True,33
v3_request_408642,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,大连,limited,soft,1600,1400,1700,1534,1200,1700,ok,ok,1.535,True,27
v3_request_407611,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,武汉,limited,soft,5200,4400,5200,4134,3700,5500,ok,ok,1.2415,True,27
v3_request_407638,nonbudget_only,仅适合非预算 SFT,nonbudget_only,strictness=none，无预算目标区间；可保留作 schema/grounding，预算训练不使用。,沈阳,standard,none,9600,7500,9600,4883,0,0,ok,no_budget_policy,0.9371,False,30
v3_request_407639,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,广州,comfortable,soft,10400,8800,11900,7535,7300,11400,ok,ok,1.4087,True,31
v3_request_407644,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,武汉,standard,hard,4400,3800,5000,2982,2600,4400,ok,ok,1.1236,True,24
v3_request_409643,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,大连,limited,soft,2800,2800,3600,2874,2000,2900,ok,ok,2.6529,True,27
v3_request_407636,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,西安,limited,soft,4300,3400,4300,3344,3100,4500,ok,ok,1.0777,True,24
v3_request_407649,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,丽江,limited,hard,3500,3100,4000,3338,2500,3500,ok,ok,1.2114,True,27
v3_request_407612,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,三亚,limited,soft,2200,2200,2600,1840,1600,2300,ok,ok,1.8268,True,26
v3_request_407646,nonbudget_only,仅适合非预算 SFT,nonbudget_only,strictness=none，无预算目标区间；可保留作 schema/grounding，预算训练不使用。,丽江,standard,none,2300,2300,2900,2228,0,0,ok,no_budget_policy,0.943,False,29
v3_request_407648,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,西安,limited,soft,5900,5400,6500,4595,4200,6200,ok,ok,1.1659,True,33
v3_request_408651,nonbudget_only,仅适合非预算 SFT,nonbudget_only,strictness=none，无预算目标区间；可保留作 schema/grounding，预算训练不使用。,武汉,comfortable,none,13800,10000,13800,4436,0,0,ok,no_budget_policy,0.8342,False,40
v3_request_407653,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,北京,limited,soft,2100,1700,2100,1695,1500,2200,ok,ok,2.7171,True,26
v3_request_408652,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,黄山,standard,soft,9000,9000,11700,7456,5400,9400,ok,ok,1.1418,True,21
v3_request_407631,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,天津,comfortable,soft,4600,4600,6300,3638,3200,5100,ok,ok,1.4752,True,28
v3_request_407655,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,丽江,limited,soft,3500,3500,4500,3324,2500,3700,ok,ok,1.4683,True,34
v3_request_408632,nonbudget_only,仅适合非预算 SFT,nonbudget_only,strictness=none，无预算目标区间；可保留作 schema/grounding，预算训练不使用。,苏州,comfortable,none,18800,16400,21200,15230,0,0,ok,no_budget_policy,1.287,True,37
v3_request_407656,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,宁波,standard,hard,9000,9000,11600,8390,5400,9000,ok,ok,1.6022,True,30
v3_request_408660,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,武汉,limited,hard,5900,5900,7600,4412,4200,5900,ok,ok,1.5085,True,34
v3_request_408640,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,宁波,comfortable,soft,8600,7300,9900,8787,6000,9500,ok,ok,1.665,True,38
