record_id,category,label,decision,reason,city,budget_level,strictness,amount,recommended_min,recommended_max,teacher_budget_total,target_min,target_max,request_budget_status,teacher_budget_status,candidate_high_ratio,candidate_reach_amount,food_pois
v3_request_420468,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,三亚,standard,soft,11900,11900,15700,11536,7100,12500,ok,ok,1.296,True,23
v3_request_420469,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,哈尔滨,standard,soft,2200,1800,2200,1382,1300,2300,ok,ok,1.0,True,24
v3_request_420470,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,成都,standard,soft,5300,4100,5300,3336,3200,5600,ok,ok,1.1211,True,32
v3_request_420471,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,大连,standard,soft,3300,3300,4400,3278,2000,3500,ok,ok,1.6121,True,26
v3_request_420472,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,北京,standard,soft,3900,3500,4300,3061,2300,4100,ok,ok,1.8887,True,24
v3_request_420473,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,北京,standard,soft,8400,8400,10900,8458,5000,8800,ok,ok,2.114,True,30
v3_request_420474,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,广州,standard,soft,8200,7200,9100,5103,4900,8600,ok,ok,1.1232,True,30
v3_request_420475,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,上海,standard,soft,11300,10000,12500,8813,6800,11900,ok,ok,1.1,True,28
v3_request_420476,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,上海,standard,soft,7100,7100,9000,7045,4300,7500,ok,ok,1.4755,True,28
v3_request_420477,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,珠海,standard,soft,3600,3600,4600,3517,2200,3800,ok,ok,1.4756,True,28
v3_request_420478,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,重庆,standard,soft,8100,7100,9000,4994,4900,8500,ok,ok,1.2237,True,29
v3_request_420479,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,大连,standard,soft,4200,3200,4200,2795,2500,4400,ok,ok,1.366,True,24
v3_request_420480,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,福州,standard,soft,2700,2400,3000,1674,1600,2800,ok,ok,1.1933,True,25
v3_request_420481,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,三亚,standard,soft,15400,15400,20000,14928,9200,16200,ok,ok,1.2919,True,31
v3_request_420482,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,苏州,standard,soft,6400,5500,7200,3800,3800,6700,ok,ok,1.0505,True,28
v3_request_420483,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,广州,standard,soft,4600,4000,5200,4465,2800,4800,ok,ok,1.3163,True,30
v3_request_420484,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,三亚,standard,soft,6700,5200,6700,6700,4000,7000,ok,ok,1.0475,True,23
v3_request_420485,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,三亚,standard,soft,3800,3300,4400,2416,2300,4000,ok,ok,1.3026,True,30
v3_request_420486,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,杭州,standard,soft,2200,2200,3100,1334,1300,2300,ok,ok,1.1727,True,38
v3_request_420487,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,广州,standard,soft,15400,13800,16900,10780,9200,16200,ok,ok,1.3206,True,30
v3_request_420488,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,南京,standard,soft,15400,12000,15400,15382,9200,16200,ok,ok,1.2709,True,30
v3_request_420489,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,上海,standard,soft,8000,8000,10100,7160,4800,8400,ok,ok,1.2255,True,21
v3_request_420490,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,济南,standard,soft,12000,12000,15400,10590,7200,12600,ok,ok,1.3867,True,30
v3_request_420491,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,苏州,standard,soft,10000,7700,10000,9344,6000,10500,ok,ok,1.1274,True,28
v3_request_420492,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,广州,standard,soft,13700,10600,13700,8382,8200,14400,ok,ok,1.0918,True,33
v3_request_420493,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,长沙,standard,soft,10700,10700,13500,6789,6400,11200,ok,ok,1.0127,True,38
v3_request_420494,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,沈阳,standard,soft,5000,5000,6600,4664,3000,5200,ok,ok,1.2748,True,30
v3_request_420495,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,珠海,standard,soft,3200,3200,3900,3001,1900,3400,ok,ok,1.0016,True,22
v3_request_420496,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,哈尔滨,standard,soft,4200,4200,5300,2548,2500,4400,ok,ok,1.1924,True,24
v3_request_420497,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,成都,standard,soft,4000,4000,5300,4104,2400,4200,ok,ok,1.435,True,25
v3_request_420498,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,广州,standard,soft,3300,2500,3300,2824,2000,3500,ok,ok,1.2376,True,23
v3_request_420499,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,三亚,standard,soft,4500,3900,5100,2986,2700,4700,ok,ok,1.2389,True,31
v3_request_420500,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,大连,standard,soft,6500,6500,8600,5916,3900,6800,ok,ok,1.476,True,27
v3_request_420501,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,上海,standard,soft,7900,6100,7900,5749,4700,8300,ok,ok,1.0946,True,28
v3_request_420502,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,广州,standard,soft,10400,9100,11600,8379,6200,10900,ok,ok,1.0035,True,23
v3_request_420503,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,成都,standard,soft,10100,10100,13400,8896,6100,10600,ok,ok,1.4388,True,31
v3_request_420504,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,大连,standard,soft,9700,9700,12200,8202,5800,10200,ok,ok,1.2127,True,24
v3_request_420505,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,青岛,standard,soft,10000,10000,13000,7800,6000,10500,ok,ok,1.01,True,29
v3_request_420506,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,北京,standard,soft,11700,9200,11700,7886,7000,12300,ok,ok,1.6504,True,24
v3_request_420507,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,西安,standard,soft,3800,3800,5100,2681,2300,4000,ok,ok,1.2245,True,30
v3_request_420508,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,广州,standard,soft,3800,3800,5000,3572,2300,4000,ok,ok,1.2958,True,23
v3_request_420509,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,昆明,standard,soft,4500,4500,6000,3696,2700,4700,ok,ok,1.072,True,25
v3_request_420510,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,大连,standard,soft,2900,2900,3900,2770,1700,3000,ok,ok,1.6734,True,31
v3_request_420511,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,北京,standard,soft,4700,4700,6000,2988,2800,4900,ok,ok,1.8306,True,24
v3_request_420512,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,上海,standard,soft,4200,3800,4600,3318,2500,4400,ok,ok,1.1133,True,21
v3_request_420513,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,成都,standard,soft,4600,4000,5300,3880,2800,4800,ok,ok,1.2565,True,25
v3_request_420514,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,哈尔滨,standard,soft,5900,5900,8100,5162,3500,6200,ok,ok,1.6502,True,28
v3_request_420515,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,济南,standard,soft,7600,6500,8600,7384,4600,8000,ok,ok,1.345,True,30
v3_request_420516,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,西安,standard,soft,4900,4300,5500,2961,2900,5100,ok,ok,1.2231,True,30
v3_request_420517,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,大连,standard,soft,11700,10400,13000,11700,7000,12300,ok,ok,1.102,True,24
v3_request_420518,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,北京,standard,soft,6500,4800,6500,4030,3900,6800,ok,ok,1.648,True,24
v3_request_420519,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,洛阳,standard,soft,7000,7000,9100,4680,4200,7400,ok,ok,1.0506,True,27
v3_request_420520,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,广州,standard,soft,2600,2200,3100,1938,1600,2700,ok,ok,1.3785,True,23
v3_request_420521,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,广州,standard,soft,4100,4100,5300,2694,2500,4300,ok,ok,1.2351,True,23
v3_request_420522,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,成都,standard,soft,4300,3900,4700,2644,2600,4500,ok,ok,1.384,True,28
v3_request_420523,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,黄山,standard,soft,11900,10600,13200,8522,7100,12500,ok,ok,1.2661,True,26
v3_request_420524,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,南京,standard,soft,2000,1800,2200,1224,1200,2100,ok,ok,1.321,True,30
v3_request_420525,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,苏州,standard,soft,7000,7000,8700,7387,4200,7400,ok,ok,1.4561,True,28
v3_request_420526,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,长沙,standard,soft,6200,6200,8100,3700,3700,6500,ok,ok,1.1065,True,27
v3_request_420527,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,广州,standard,soft,3900,3900,4900,3188,2300,4100,ok,ok,1.2569,True,23
v3_request_420528,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,扬州,standard,soft,4100,3800,4400,4103,2500,4300,ok,ok,1.0629,True,30
v3_request_420529,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,深圳,standard,soft,6700,6700,8700,5595,4000,7000,ok,ok,1.1455,True,21
v3_request_420530,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,洛阳,standard,soft,5700,5700,7800,5680,3400,6000,ok,ok,1.1204,True,21
v3_request_420531,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,郑州,standard,soft,1900,1900,2400,1911,1100,2000,ok,ok,1.2011,True,26
v3_request_420532,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,西安,standard,soft,12500,10000,12500,11141,7500,13100,ok,ok,1.0566,True,30
v3_request_420533,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,泉州,standard,soft,9700,9700,12500,6664,5800,10200,ok,ok,1.0928,True,33
v3_request_420534,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,扬州,standard,soft,9300,8000,10500,9300,5600,9800,ok,ok,1.1915,True,31
v3_request_420535,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,成都,standard,soft,15700,12600,15700,15658,9400,16500,ok,ok,1.2299,True,34
v3_request_420536,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,北京,standard,soft,7500,6600,8500,4778,4500,7900,ok,ok,1.9675,True,34
v3_request_420537,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,哈尔滨,standard,soft,4900,4300,5400,4834,2900,5100,ok,ok,1.0053,True,30
v3_request_420538,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,珠海,standard,soft,5900,5900,7600,4296,3500,6200,ok,ok,1.0573,True,22
v3_request_420539,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,三亚,standard,soft,7400,5700,7400,7325,4400,7800,ok,ok,1.1808,True,31
v3_request_420540,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,哈尔滨,standard,soft,5500,5500,7200,5173,3300,5800,ok,ok,1.202,True,24
v3_request_420541,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,哈尔滨,standard,soft,6800,6000,7700,6800,4100,7100,ok,ok,1.1168,True,28
v3_request_420542,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,广州,standard,soft,8000,6100,8000,6587,4800,8400,ok,ok,1.0875,True,30
v3_request_420543,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,沈阳,standard,soft,5900,5900,7500,5918,3500,6200,ok,ok,1.6876,True,30
v3_request_420544,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,重庆,standard,soft,7200,5500,7200,5420,4300,7600,ok,ok,1.1117,True,34
v3_request_420545,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,南京,standard,soft,5200,5200,6700,4930,3100,5500,ok,ok,1.0519,True,22
v3_request_420546,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,广州,comfortable,soft,2800,2100,2800,2031,2000,3100,ok,ok,1.3593,True,31
v3_request_420547,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,武汉,comfortable,soft,3200,3200,4500,2644,2200,3500,ok,ok,1.5981,True,34
v3_request_420548,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,福州,comfortable,soft,9700,9700,12200,10135,6800,10700,ok,ok,1.3382,True,40
v3_request_420549,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,上海,comfortable,soft,10000,10000,13100,8923,7000,11000,ok,ok,1.6182,True,36
v3_request_420550,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,武汉,comfortable,soft,6400,5400,7300,4825,4500,7000,ok,ok,1.3541,True,40
v3_request_420551,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,南京,comfortable,soft,10600,10600,13400,10722,7400,11700,ok,ok,1.653,True,40
v3_request_420552,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,深圳,comfortable,soft,4000,3500,4500,3186,2800,4400,ok,ok,1.1747,True,37
v3_request_420553,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,张家界,comfortable,soft,10600,10600,14100,8076,7400,11700,ok,ok,1.0845,True,28
v3_request_420554,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,杭州,comfortable,soft,8200,6100,8200,5702,5700,9000,ok,ok,1.1672,True,37
v3_request_420555,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,北京,comfortable,soft,7800,7800,10900,7501,5500,8600,ok,ok,2.4691,True,33
v3_request_420556,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,长沙,comfortable,soft,3500,3000,4000,2534,2400,3900,ok,ok,1.1326,True,37
v3_request_420557,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,青岛,comfortable,soft,8000,8000,10900,7350,5600,8800,ok,ok,1.744,True,31
v3_request_420558,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,呼和浩特,comfortable,soft,13000,9600,13000,9172,9100,14300,ok,ok,1.1677,True,30
v3_request_420559,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,南京,comfortable,soft,5900,5900,7200,5653,4100,6500,ok,ok,1.4378,True,35
v3_request_420560,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,成都,comfortable,soft,15500,15500,20700,15056,10800,17000,ok,ok,1.6043,True,39
v3_request_420561,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,哈尔滨,comfortable,soft,5800,4500,5800,5406,4100,6400,ok,ok,1.2566,True,33
v3_request_420562,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,广州,comfortable,soft,12000,12000,15400,9560,8400,13200,ok,ok,1.1992,True,32
v3_request_420563,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,厦门,comfortable,soft,5600,5600,7500,4172,3900,6200,ok,ok,1.5104,True,31
v3_request_420564,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,深圳,comfortable,soft,9100,7700,10400,8752,6400,10000,ok,ok,1.1631,True,35
v3_request_420565,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,大连,comfortable,soft,3500,2900,4000,2560,2400,3900,ok,ok,1.312,True,33
v3_request_420566,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,北京,comfortable,soft,3900,3900,5200,3926,2700,4300,ok,ok,2.2113,True,33
v3_request_420567,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,昆明,comfortable,soft,15500,11800,15500,11000,10800,17000,ok,ok,1.122,True,40
v3_request_420568,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,北京,comfortable,soft,11100,8300,11100,11114,7800,12200,ok,ok,1.4076,True,33
v3_request_420569,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,杭州,comfortable,soft,10000,10000,12700,7644,7000,11000,ok,ok,1.2148,True,33
v3_request_420570,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,宁波,comfortable,soft,2900,2900,3800,2247,2000,3200,ok,ok,1.9562,True,33
v3_request_420571,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,上海,comfortable,soft,4100,3400,4800,3868,2900,4500,ok,ok,1.6854,True,29
v3_request_420572,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,三亚,comfortable,soft,2500,2200,2800,1848,1800,2800,ok,ok,1.0536,True,32
v3_request_420573,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,大连,comfortable,soft,2300,2100,2600,2206,1600,2500,ok,ok,1.22,True,38
v3_request_420574,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,成都,comfortable,soft,6900,6900,9600,6832,4800,7600,ok,ok,2.0226,True,39
v3_request_420575,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,西安,comfortable,soft,3500,3500,4900,2412,2400,3900,ok,ok,1.4606,True,29
v3_request_420576,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,丽江,comfortable,soft,4200,3200,4200,4200,2900,4600,ok,ok,1.1162,True,31
v3_request_420577,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,呼和浩特,comfortable,soft,6300,4600,6300,4600,4400,6900,ok,ok,1.1762,True,32
v3_request_420578,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,杭州,comfortable,soft,7700,5600,7700,7032,5400,8500,ok,ok,1.1527,True,33
v3_request_420579,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,西安,comfortable,soft,8300,8300,11500,5818,5800,9100,ok,ok,1.4339,True,38
v3_request_420580,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,杭州,comfortable,soft,15500,15500,19700,15504,10800,17000,ok,ok,1.2553,True,39
v3_request_420581,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,宁波,comfortable,soft,8300,6000,8300,5984,5800,9100,ok,ok,1.4058,True,30
v3_request_420582,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,成都,comfortable,soft,15700,13600,17800,11556,11000,17300,ok,ok,1.1113,True,39
v3_request_420583,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,南京,comfortable,soft,9500,8000,10900,6933,6600,10400,ok,ok,1.7917,True,40
v3_request_420584,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,上海,comfortable,soft,16000,13500,18600,14555,11200,17600,ok,ok,1.52,True,30
v3_request_420585,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,杭州,comfortable,soft,12900,10900,15000,9036,9000,14200,ok,ok,1.3645,True,39
v3_request_420586,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,苏州,comfortable,soft,2600,1900,2600,1981,1800,2900,ok,ok,1.4588,True,32
v3_request_420587,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,三亚,comfortable,soft,8100,8100,11000,6646,5700,8900,ok,ok,1.2917,True,37
v3_request_420588,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,哈尔滨,comfortable,soft,3200,3200,4200,2324,2200,3500,ok,ok,1.6391,True,32
v3_request_420589,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,青岛,comfortable,soft,3100,2500,3100,2300,2200,3400,ok,ok,1.1306,True,31
v3_request_420590,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,哈尔滨,comfortable,soft,6500,5600,7500,6306,4600,7200,ok,ok,1.2815,True,33
v3_request_420591,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,桂林,comfortable,soft,6900,6900,9400,6898,4800,7600,ok,ok,1.3217,True,36
v3_request_420592,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,长沙,comfortable,soft,8000,6800,8000,6623,5600,8800,ok,ok,1.0376,True,37
v3_request_420593,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,北京,comfortable,soft,13100,11600,14700,12394,9200,14400,ok,ok,1.4999,True,33
v3_request_420594,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,三亚,comfortable,soft,24700,21000,28500,24430,17300,27200,ok,ok,1.4427,True,40
v3_request_420595,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,成都,comfortable,soft,15100,13000,17200,10692,10600,16600,ok,ok,1.0907,True,39
v3_request_420596,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,成都,comfortable,soft,11100,11100,15200,11108,7800,12200,ok,ok,1.4616,True,39
v3_request_420597,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,北京,comfortable,soft,21500,18000,24900,15064,15000,23700,ok,ok,1.321,True,32
v3_request_420598,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,北京,comfortable,soft,10400,8900,12000,7460,7300,11400,ok,ok,1.8455,True,40
v3_request_420599,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,厦门,comfortable,soft,6000,5100,7000,4234,4200,6600,ok,ok,1.3097,True,24
v3_request_420600,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,南京,comfortable,soft,20300,20300,27800,22068,14200,22300,ok,ok,1.944,True,40
v3_request_420601,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,成都,comfortable,soft,5600,5600,7700,4772,3900,6200,ok,ok,1.4275,True,34
v3_request_420602,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,厦门,comfortable,soft,7900,6600,9100,7896,5500,8700,ok,ok,1.4066,True,31
