scope,batch,raw_path,line_no,record_id,category,label,decision,reason,request_source,created_at_local,city,budget_level,strictness,amount,recommended_min,recommended_max,teacher_budget_total,target_min,target_max,request_budget_status,teacher_budget_status,candidate_high_ratio,candidate_reach_amount,food_pois
active,budget_supplement_bg503_20260507_overnight,training/data/v3/sft/records.jsonl,1286,v3_request_009388,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,budget_supplement,2026-05-08T00:19:57+08:00,南京,comfortable,soft,6800,5100,7000,6728,4800,7500,ok,ok,1.5535,True,32
active,budget_supplement_bg503_20260507_overnight,training/data/v3/sft/records.jsonl,1287,v3_request_011373,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,budget_supplement,2026-05-08T00:20:25+08:00,杭州,premium,soft,19300,20300,27200,20000,14500,21600,below,ok,1.2999,True,40
active,budget_supplement_bg503_20260507_overnight,training/data/v3/sft/records.jsonl,1288,v3_request_010389,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,budget_supplement,2026-05-08T00:23:02+08:00,贵阳,comfortable,soft,12400,10000,13500,12266,8700,13600,ok,ok,1.3277,True,40
active,budget_supplement_bg503_20260507_overnight,training/data/v3/sft/records.jsonl,1289,v3_request_011387,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,budget_supplement,2026-05-08T00:28:10+08:00,苏州,premium,soft,34400,39500,55200,33356,25800,38500,below,ok,1.2227,True,37
active,budget_supplement_bg503_20260507_overnight,training/data/v3/sft/records.jsonl,1290,v3_request_011393,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,budget_supplement,2026-05-08T00:34:04+08:00,深圳,comfortable,soft,9400,9600,13100,8970,6600,10300,below,ok,1.3264,True,37
active,budget_supplement_bg503_20260507_overnight,training/data/v3/sft/records.jsonl,1291,v3_request_009399,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,budget_supplement,2026-05-08T00:34:06+08:00,深圳,comfortable,soft,7400,8400,10100,7362,5200,8100,below,ok,1.2338,True,40
active,budget_supplement_bg503_20260507_overnight,training/data/v3/sft/records.jsonl,1292,v3_request_011384,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,budget_supplement,2026-05-08T00:36:21+08:00,青岛,comfortable,soft,11500,8800,11900,10914,8000,12700,ok,ok,1.191,True,37
active,budget_supplement_bg503_20260507_overnight,training/data/v3/sft/records.jsonl,1293,v3_request_009401,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,budget_supplement,2026-05-08T00:36:54+08:00,广州,comfortable,soft,8600,10500,14600,9032,6000,9500,below,ok,1.63,True,33
active,budget_supplement_bg503_20260507_overnight,training/data/v3/sft/records.jsonl,1294,v3_request_010397,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,budget_supplement,2026-05-08T00:40:05+08:00,北京,comfortable,soft,8300,7200,10000,8076,5800,9100,ok,ok,1.4945,True,33
active,budget_supplement_bg503_20260507_overnight,training/data/v3/sft/records.jsonl,1295,v3_request_009403,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,budget_supplement,2026-05-08T00:42:06+08:00,广州,comfortable,soft,9400,9600,13100,9706,6600,10300,below,ok,1.5309,True,33
active,budget_supplement_bg503_20260507_overnight,training/data/v3/sft/records.jsonl,1296,v3_request_009407,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,budget_supplement,2026-05-08T00:44:22+08:00,南京,comfortable,soft,16200,17500,22500,16116,11300,17800,below,ok,1.6701,True,40
active,budget_supplement_bg503_20260507_overnight,training/data/v3/sft/records.jsonl,1297,v3_request_009410,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,budget_supplement,2026-05-08T00:44:37+08:00,上海,comfortable,soft,13700,14900,20400,13956,9600,15100,below,ok,2.2377,True,29
active,budget_supplement_bg503_20260507_overnight,training/data/v3/sft/records.jsonl,1298,v3_request_010411,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,budget_supplement,2026-05-08T00:45:49+08:00,广州,premium,soft,3900,5200,7000,4016,2900,4400,below,ok,1.8003,True,40
active,budget_supplement_bg503_20260507_overnight,training/data/v3/sft/records.jsonl,1299,v3_request_011406,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,budget_supplement,2026-05-08T00:48:21+08:00,北京,comfortable,soft,10800,9600,13100,10338,7600,11900,ok,ok,1.6767,True,33
active,budget_supplement_bg503_20260507_overnight,training/data/v3/sft/records.jsonl,1300,v3_request_009413,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,budget_supplement,2026-05-08T00:50:17+08:00,苏州,premium,soft,13600,18600,24900,13836,10200,15200,below,ok,1.428,True,38
active,budget_supplement_bg503_20260507_overnight,training/data/v3/sft/records.jsonl,1301,v3_request_010416,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,budget_supplement,2026-05-08T00:50:30+08:00,郑州,comfortable,soft,16700,12900,17200,16825,11700,18400,ok,ok,1.2386,True,37
active,budget_supplement_bg503_20260507_overnight,training/data/v3/sft/records.jsonl,1302,v3_request_011412,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,budget_supplement,2026-05-08T00:52:01+08:00,西安,comfortable,soft,10100,11500,15600,10028,7100,11100,below,ok,1.5032,True,39
active,budget_supplement_bg503_20260507_overnight,training/data/v3/sft/records.jsonl,1303,v3_request_009418,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,budget_supplement,2026-05-08T00:53:31+08:00,南京,comfortable,soft,8100,8400,11000,8406,5700,8900,below,ok,1.6111,True,32
active,budget_supplement_bg503_20260507_overnight,training/data/v3/sft/records.jsonl,1304,v3_request_011420,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,budget_supplement,2026-05-08T00:55:14+08:00,杭州,premium,soft,21500,24700,33900,20444,16100,24100,below,ok,1.4225,True,40
active,budget_supplement_bg503_20260507_overnight,training/data/v3/sft/records.jsonl,1305,v3_request_010423,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,budget_supplement,2026-05-08T00:57:35+08:00,广州,premium,soft,24400,32600,44100,24385,18300,27300,below,ok,1.4355,True,38
active,budget_supplement_bg503_20260507_overnight,training/data/v3/sft/records.jsonl,1306,v3_request_010424,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,budget_supplement,2026-05-08T00:57:55+08:00,青岛,premium,soft,8600,11500,15700,8252,6400,9600,below,ok,1.2519,True,34
active,budget_supplement_bg503_20260507_overnight,training/data/v3/sft/records.jsonl,1307,v3_request_009428,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,budget_supplement,2026-05-08T00:59:45+08:00,昆明,premium,soft,18400,25700,36200,18984,13800,20600,below,ok,1.4743,True,40
active,budget_supplement_bg503_20260507_overnight,training/data/v3/sft/records.jsonl,1308,v3_request_009429,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,budget_supplement,2026-05-08T01:00:14+08:00,宁波,comfortable,soft,12700,12300,16900,12960,8900,14000,ok,ok,1.7754,True,23
active,budget_supplement_bg503_20260507_overnight,training/data/v3/sft/records.jsonl,1309,v3_request_010431,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,budget_supplement,2026-05-08T01:03:02+08:00,广州,comfortable,soft,12900,13000,17200,12434,9000,14200,below,ok,1.1713,True,33
active,budget_supplement_bg503_20260507_overnight,training/data/v3/sft/records.jsonl,1310,v3_request_009434,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,budget_supplement,2026-05-08T01:03:40+08:00,广州,premium,soft,6600,7200,9500,6676,5000,7400,below,ok,1.3753,True,37
active,budget_supplement_bg503_20260507_overnight,training/data/v3/sft/records.jsonl,1311,v3_request_011425,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,budget_supplement,2026-05-08T01:04:49+08:00,北京,premium,soft,7400,8300,11700,7436,5600,8300,below,ok,2.1535,True,33
active,budget_supplement_bg503_20260507_overnight,training/data/v3/sft/records.jsonl,1312,v3_request_011433,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,budget_supplement,2026-05-08T01:06:39+08:00,广州,premium,soft,17400,20400,27300,17267,13000,19500,below,ok,1.2534,True,40
active,budget_supplement_bg503_20260507_overnight,training/data/v3/sft/records.jsonl,1313,v3_request_010432,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,budget_supplement,2026-05-08T01:07:21+08:00,南京,premium,soft,16900,24800,35300,16900,12700,18900,below,ok,1.5991,True,35
active,budget_supplement_bg503_20260507_overnight,training/data/v3/sft/records.jsonl,1314,v3_request_009437,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,budget_supplement,2026-05-08T01:07:59+08:00,武汉,comfortable,soft,10800,10400,14200,10956,7600,11900,ok,ok,1.3948,True,34
active,budget_supplement_bg503_20260507_overnight,training/data/v3/sft/records.jsonl,1315,v3_request_010439,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,budget_supplement,2026-05-08T01:10:24+08:00,广州,comfortable,soft,19300,16400,21600,19324,13500,21200,ok,ok,1.2768,True,40
active,budget_supplement_bg503_20260507_overnight,training/data/v3/sft/records.jsonl,1316,v3_request_011430,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,budget_supplement,2026-05-08T01:10:30+08:00,北京,comfortable,soft,15800,19000,24500,15844,11100,17400,below,ok,1.9322,True,33
active,budget_supplement_bg503_20260507_overnight,training/data/v3/sft/records.jsonl,1317,v3_request_009440,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,budget_supplement,2026-05-08T01:11:06+08:00,武汉,comfortable,soft,13500,13700,18700,13596,9400,14900,below,ok,1.3932,True,34
active,budget_supplement_bg503_20260507_overnight,training/data/v3/sft/records.jsonl,1318,v3_request_009442,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,budget_supplement,2026-05-08T01:11:30+08:00,哈尔滨,premium,soft,9500,12000,16700,9567,7100,10600,below,ok,1.4147,True,35
active,budget_supplement_bg503_20260507_overnight,training/data/v3/sft/records.jsonl,1319,v3_request_010443,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,budget_supplement,2026-05-08T01:13:16+08:00,广州,premium,soft,11400,15900,21600,11176,8600,12800,below,ok,1.3928,True,38
active,budget_supplement_bg503_20260507_overnight,training/data/v3/sft/records.jsonl,1320,v3_request_009445,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,budget_supplement,2026-05-08T01:15:14+08:00,深圳,premium,soft,8800,12500,17100,9062,6600,9900,below,ok,1.737,True,40
active,budget_supplement_bg503_20260507_overnight,training/data/v3/sft/records.jsonl,1321,v3_request_009448,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,budget_supplement,2026-05-08T01:18:02+08:00,苏州,premium,soft,12000,13100,18400,11508,9000,13400,below,ok,1.1587,True,36
active,budget_supplement_bg503_20260507_overnight,training/data/v3/sft/records.jsonl,1322,v3_request_010444,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,budget_supplement,2026-05-08T01:18:14+08:00,青岛,comfortable,soft,13100,13600,18600,12448,9200,14400,below,ok,1.6831,True,31
active,budget_supplement_bg503_20260507_overnight,training/data/v3/sft/records.jsonl,1323,v3_request_011455,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,budget_supplement,2026-05-08T01:23:01+08:00,杭州,comfortable,soft,15200,12900,17000,14955,10600,16700,ok,ok,1.3084,True,39
active,budget_supplement_bg503_20260507_overnight,training/data/v3/sft/records.jsonl,1324,v3_request_009459,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,budget_supplement,2026-05-08T01:27:31+08:00,广州,premium,soft,11800,19600,28200,11845,8800,13200,below,ok,1.8449,True,38
active,budget_supplement_bg503_20260507_overnight,training/data/v3/sft/records.jsonl,1325,v3_request_011454,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,budget_supplement,2026-05-08T01:29:35+08:00,杭州,comfortable,soft,3500,3800,4800,3300,2400,3900,below,ok,1.672,True,38
active,budget_supplement_bg503_20260507_overnight,training/data/v3/sft/records.jsonl,1326,v3_request_010464,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,budget_supplement,2026-05-08T01:32:17+08:00,广州,premium,soft,18000,22200,31400,17384,13500,20200,below,ok,1.2182,True,38
active,budget_supplement_bg503_20260507_overnight,training/data/v3/sft/records.jsonl,1327,v3_request_011456,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,budget_supplement,2026-05-08T01:34:57+08:00,珠海,comfortable,soft,14800,17500,24300,15092,10400,16300,below,ok,2.1905,True,32
active,budget_supplement_bg503_20260507_overnight,training/data/v3/sft/records.jsonl,1328,v3_request_010469,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,budget_supplement,2026-05-08T01:39:54+08:00,北京,comfortable,soft,13000,11500,15600,12515,9100,14300,ok,ok,1.4812,True,33
active,budget_supplement_bg503_20260507_overnight,training/data/v3/sft/records.jsonl,1329,v3_request_009475,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,budget_supplement,2026-05-08T01:42:34+08:00,北京,comfortable,soft,24700,21500,28400,24700,17300,27200,ok,ok,1.6227,True,34
active,budget_supplement_bg503_20260507_overnight,training/data/v3/sft/records.jsonl,1330,v3_request_010468,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,budget_supplement,2026-05-08T01:44:02+08:00,青岛,premium,soft,27900,38700,51800,27060,20900,31200,below,ok,1.2918,True,35
active,budget_supplement_bg503_20260507_overnight,training/data/v3/sft/records.jsonl,1331,v3_request_011474,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,budget_supplement,2026-05-08T01:44:34+08:00,北京,comfortable,soft,21800,16400,21600,21800,15300,24000,above,ok,1.4048,True,39
active,budget_supplement_bg503_20260507_overnight,training/data/v3/sft/records.jsonl,1332,v3_request_009476,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,budget_supplement,2026-05-08T01:45:11+08:00,苏州,comfortable,soft,11900,9100,11900,11387,8300,13100,ok,ok,1.3081,True,35
active,budget_supplement_bg503_20260507_overnight,training/data/v3/sft/records.jsonl,1333,v3_request_009478,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,budget_supplement,2026-05-08T01:46:34+08:00,桂林,comfortable,soft,6000,6600,7900,6028,4200,6600,below,ok,1.1555,True,32
active,budget_supplement_bg503_20260507_overnight,training/data/v3/sft/records.jsonl,1334,v3_request_009480,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,budget_supplement,2026-05-08T01:50:29+08:00,北京,comfortable,soft,23400,25700,34300,23495,16400,25700,below,ok,2.066,True,34
active,budget_supplement_bg503_20260507_overnight,training/data/v3/sft/records.jsonl,1335,v3_request_009483,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,budget_supplement,2026-05-08T01:51:37+08:00,杭州,premium,soft,18600,25400,34600,19388,14000,20800,below,ok,1.6723,True,37
active,budget_supplement_bg503_20260507_overnight,training/data/v3/sft/records.jsonl,1336,v3_request_011487,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,budget_supplement,2026-05-08T01:57:26+08:00,深圳,premium,soft,20000,23600,32300,19172,15000,22400,below,ok,1.2157,True,40
active,budget_supplement_bg503_20260507_overnight,training/data/v3/sft/records.jsonl,1337,v3_request_011477,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,budget_supplement,2026-05-08T01:57:35+08:00,北京,premium,soft,8100,9600,13100,8482,6100,9100,below,ok,2.0156,True,40
active,budget_supplement_bg503_20260507_overnight,training/data/v3/sft/records.jsonl,1338,v3_request_011479,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,budget_supplement,2026-05-08T01:59:02+08:00,苏州,comfortable,soft,13300,13000,17700,12875,9300,14600,ok,ok,1.75,True,31
active,budget_supplement_bg503_20260507_overnight,training/data/v3/sft/records.jsonl,1339,v3_request_010486,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,budget_supplement,2026-05-08T01:59:05+08:00,成都,comfortable,soft,11800,12100,16300,11552,8300,13000,below,ok,1.7516,True,39
active,budget_supplement_bg503_20260507_overnight,training/data/v3/sft/records.jsonl,1340,v3_request_010484,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,budget_supplement,2026-05-08T02:00:15+08:00,广州,comfortable,soft,8800,7700,10400,8682,6200,9700,ok,ok,1.3284,True,33
active,budget_supplement_bg503_20260507_overnight,training/data/v3/sft/records.jsonl,1341,v3_request_010485,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,budget_supplement,2026-05-08T02:00:31+08:00,杭州,premium,soft,21800,31400,42900,21368,16400,24400,below,ok,1.6639,True,36
active,budget_supplement_bg503_20260507_overnight,training/data/v3/sft/records.jsonl,1342,v3_request_009492,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,budget_supplement,2026-05-08T02:03:35+08:00,广州,premium,soft,25600,31500,43000,25184,19200,28700,below,ok,1.2488,True,38
active,budget_supplement_bg503_20260507_overnight,training/data/v3/sft/records.jsonl,1343,v3_request_010493,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,budget_supplement,2026-05-08T02:05:37+08:00,杭州,comfortable,soft,7000,7200,10000,7042,4900,7700,below,ok,1.2271,True,33
active,budget_supplement_bg503_20260507_overnight,training/data/v3/sft/records.jsonl,1344,v3_request_010497,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,budget_supplement,2026-05-08T02:07:30+08:00,宁波,premium,soft,14100,13900,18600,14042,10600,15800,ok,ok,1.379,True,36
active,budget_supplement_bg503_20260507_overnight,training/data/v3/sft/records.jsonl,1345,v3_request_009503,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,budget_supplement,2026-05-08T02:12:13+08:00,南京,premium,soft,19100,25100,35600,20070,14300,21400,below,ok,1.8353,True,35
active,budget_supplement_bg503_20260507_overnight,training/data/v3/sft/records.jsonl,1346,v3_request_010495,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,budget_supplement,2026-05-08T02:12:19+08:00,南京,comfortable,soft,10800,11100,14900,10566,7600,11900,below,ok,1.4972,True,35
active,budget_supplement_bg503_20260507_overnight,training/data/v3/sft/records.jsonl,1347,v3_request_010502,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,budget_supplement,2026-05-08T02:15:38+08:00,成都,comfortable,soft,17300,14700,19900,17205,12100,19000,ok,ok,1.4552,True,36
active,budget_supplement_bg503_20260507_overnight,training/data/v3/sft/records.jsonl,1348,v3_request_009506,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,budget_supplement,2026-05-08T02:16:25+08:00,北京,premium,soft,11600,12500,17100,11642,8700,13000,below,ok,1.6843,True,40
active,budget_supplement_bg503_20260507_overnight,training/data/v3/sft/records.jsonl,1349,v3_request_011488,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,budget_supplement,2026-05-08T02:16:33+08:00,上海,comfortable,soft,11000,11800,15300,10750,7700,12100,below,ok,1.7116,True,29
active,budget_supplement_bg503_20260507_overnight,training/data/v3/sft/records.jsonl,1350,v3_request_011500,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,budget_supplement,2026-05-08T02:17:57+08:00,济南,premium,soft,13700,21500,31000,13840,10300,15300,below,ok,2.1143,True,35
active,budget_supplement_bg503_20260507_overnight,training/data/v3/sft/records.jsonl,1351,v3_request_009518,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,budget_supplement,2026-05-08T02:25:42+08:00,广州,premium,soft,18400,21500,30100,18297,13800,20600,below,ok,1.4218,True,40
active,budget_supplement_bg503_20260507_overnight,training/data/v3/sft/records.jsonl,1352,v3_request_010508,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,budget_supplement,2026-05-08T02:26:03+08:00,杭州,comfortable,soft,5700,6500,7900,5890,4000,6300,below,ok,1.4158,True,33
active,budget_supplement_bg503_20260507_overnight,training/data/v3/sft/records.jsonl,1353,v3_request_011519,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,budget_supplement,2026-05-08T02:26:35+08:00,武汉,comfortable,soft,13100,11100,14900,12897,9200,14400,ok,ok,1.218,True,34
active,budget_supplement_bg503_20260507_overnight,training/data/v3/sft/records.jsonl,1354,v3_request_009524,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,budget_supplement,2026-05-08T02:28:55+08:00,苏州,comfortable,soft,9300,8500,11400,9446,6500,10200,ok,ok,1.6038,True,37
active,budget_supplement_bg503_20260507_overnight,training/data/v3/sft/records.jsonl,1355,v3_request_011517,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,budget_supplement,2026-05-08T02:28:59+08:00,桂林,comfortable,soft,14300,14300,19300,14356,10000,15700,ok,ok,1.2887,True,36
active,budget_supplement_bg503_20260507_overnight,training/data/v3/sft/records.jsonl,1356,v3_request_011514,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,budget_supplement,2026-05-08T02:29:30+08:00,大连,premium,soft,20600,30500,41900,21468,15400,23100,below,ok,1.5927,True,34
active,budget_supplement_bg503_20260507_overnight,training/data/v3/sft/records.jsonl,1357,v3_request_011521,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,budget_supplement,2026-05-08T02:29:38+08:00,昆明,comfortable,soft,5900,5700,7600,5728,4100,6500,ok,ok,1.3424,True,32
active,budget_supplement_bg503_20260507_overnight,training/data/v3/sft/records.jsonl,1358,v3_request_009523,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,budget_supplement,2026-05-08T02:30:21+08:00,北京,premium,soft,7800,10400,13300,7826,5800,8700,below,ok,1.8286,True,35
active,budget_supplement_bg503_20260507_overnight,training/data/v3/sft/records.jsonl,1359,v3_request_009527,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,budget_supplement,2026-05-08T02:34:01+08:00,泉州,premium,soft,9400,11400,16100,9820,7000,10500,below,ok,1.4291,True,36
active,budget_supplement_bg503_20260507_overnight,training/data/v3/sft/records.jsonl,1360,v3_request_009530,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,budget_supplement,2026-05-08T02:34:12+08:00,北京,premium,soft,12600,14700,19900,12003,9400,14100,below,ok,2.0023,True,40
active,budget_supplement_bg503_20260507_overnight,training/data/v3/sft/records.jsonl,1361,v3_request_010534,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,budget_supplement,2026-05-08T02:35:18+08:00,北京,comfortable,soft,24600,19800,26700,25588,17200,27100,ok,ok,1.4885,True,40
active,budget_supplement_bg503_20260507_overnight,training/data/v3/sft/records.jsonl,1362,v3_request_011532,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,budget_supplement,2026-05-08T02:35:39+08:00,青岛,premium,soft,9900,13000,18300,10070,7400,11100,below,ok,1.344,True,34
active,budget_supplement_bg503_20260507_overnight,training/data/v3/sft/records.jsonl,1363,v3_request_011531,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,budget_supplement,2026-05-08T02:39:49+08:00,长沙,comfortable,soft,14600,15300,20300,14364,10200,16100,below,ok,1.603,True,40
